0,1,2,3,4,5,6,7,8
VNM,Male,IT,Any Job Seniority,201-500 employees,55+,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,55+,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,55+,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,any recent status,connected to big companies,340
VNM,Male,IT,Any Job Seniority,201-500 employees,35 to 54,any recent status,connected to any,1100
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently switched jobs,connected to any,380
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,any recent status,connected to big companies,590
VNM,Male,IT,Any Job Seniority,201-500 employees,25 to 34,any recent status,connected to any,5600
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,201-500 employees,18 to 24,any recent status,connected to any,1400
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently switched jobs,connected to any,760
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,any recent status,connected to big companies,1500
VNM,Male,IT,Any Job Seniority,51-200 employees,Any Age Range,any recent status,connected to any,11000
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,55+,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,any recent status,connected to big companies,470
VNM,Male,IT,Any Job Seniority,51-200 employees,35 to 54,any recent status,connected to any,1600
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently switched jobs,connected to any,520
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,any recent status,connected to big companies,920
VNM,Male,IT,Any Job Seniority,51-200 employees,25 to 34,any recent status,connected to any,7500
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,51-200 employees,18 to 24,any recent status,connected to any,1900
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently switched jobs,connected to any,730
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,any recent status,connected to big companies,1300
VNM,Male,IT,Any Job Seniority,11-50 employees,Any Age Range,any recent status,connected to any,11000
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,55+,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,any recent status,connected to big companies,440
VNM,Male,IT,Any Job Seniority,11-50 employees,35 to 54,any recent status,connected to any,1600
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently switched jobs,connected to any,460
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,any recent status,connected to big companies,710
VNM,Male,IT,Any Job Seniority,11-50 employees,25 to 34,any recent status,connected to any,7300
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,11-50 employees,18 to 24,any recent status,connected to any,2000
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently switched jobs,connected to any,470
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,any recent status,connected to big companies,520
VNM,Male,IT,Any Job Seniority,2-10 employees,Any Age Range,any recent status,connected to any,6100
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,55+,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,35 to 54,any recent status,connected to any,810
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently switched jobs,connected to any,320
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,25 to 34,any recent status,connected to any,4200
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,2-10 employees,18 to 24,any recent status,connected to any,1100
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,Any Age Range,any recent status,connected to any,1600
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,55+,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,35 to 54,any recent status,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,25 to 34,any recent status,connected to any,1100
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Any Job Seniority,Myself Only,18 to 24,any recent status,connected to any,340
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Owner,Any Company Size,Any Age Range,any recent status,connected to big companies,650
VNM,Male,IT,Owner,Any Company Size,Any Age Range,any recent status,connected to any,3200
VNM,Male,IT,Owner,Any Company Size,55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,55+,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,Any Company Size,55+,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,55+,recently relocated,connected to any,0
VNM,Male,IT,Owner,Any Company Size,55+,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,55+,recently promoted,connected to any,0
VNM,Male,IT,Owner,Any Company Size,55+,any recent status,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,55+,any recent status,connected to any,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Owner,Any Company Size,35 to 54,any recent status,connected to big companies,340
VNM,Male,IT,Owner,Any Company Size,35 to 54,any recent status,connected to any,1000
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,any recent status,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,25 to 34,any recent status,connected to any,1700
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Owner,Any Company Size,18 to 24,any recent status,connected to any,420
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",Any Age Range,any recent status,connected to any,420
VNM,Male,IT,Owner,"10,001+ employees",55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",55+,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",55+,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",55+,recently relocated,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",55+,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",55+,recently promoted,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",55+,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",55+,any recent status,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",35 to 54,any recent status,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",25 to 34,any recent status,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"10,001+ employees",18 to 24,any recent status,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,recently promoted,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",Any Age Range,any recent status,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently relocated,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,recently promoted,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",55+,any recent status,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently relocated,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,recently promoted,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",35 to 54,any recent status,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently relocated,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,recently promoted,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",25 to 34,any recent status,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently relocated,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,recently promoted,connected to any,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,any recent status,connected to big companies,0
VNM,Male,IT,Owner,"5001-10,000 employees",18 to 24,any recent status,connected to any,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently switched jobs,connected to big companies,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently switched jobs,connected to any,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently relocated,connected to big companies,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently relocated,connected to any,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently promoted,connected to big companies,0
VNM,Male,IT,Owner,1001-5000 employees,Any Age Range,recently promoted,connected to any,0
