,Country,Sector,Job Seniority,Company Size,Age Ranges,Any_Gender_any,Male_any,Female_any,Any_Gender_with,Male_with,Female_with
3080,VNM,Finance,Any Job Seniority,51-200 employees,Any Age Range,8900.0,2900.0,3100.0,0.0,0.0,0.0
3081,VNM,Finance,Any Job Seniority,51-200 employees,18 to 24,1500.0,430.0,480.0,0.0,0.0,0.0
3082,VNM,Finance,Any Job Seniority,51-200 employees,25 to 34,5700.0,1800.0,2000.0,0.0,0.0,0.0
3083,VNM,Finance,Any Job Seniority,51-200 employees,35 to 54,1500.0,600.0,550.0,0.0,0.0,0.0
3084,VNM,Finance,Any Job Seniority,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3085,VNM,Finance,Owner,51-200 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3086,VNM,Finance,Owner,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3087,VNM,Finance,Owner,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3088,VNM,Finance,Owner,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3089,VNM,Finance,Owner,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3090,VNM,Finance,Partner,51-200 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3091,VNM,Finance,Partner,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3092,VNM,Finance,Partner,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3093,VNM,Finance,Partner,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3094,VNM,Finance,Partner,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3095,VNM,Finance,CXO,51-200 employees,Any Age Range,320.0,0.0,0.0,0.0,0.0,0.0
3096,VNM,Finance,CXO,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3097,VNM,Finance,CXO,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3098,VNM,Finance,CXO,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3099,VNM,Finance,CXO,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3100,VNM,Finance,VP,51-200 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3101,VNM,Finance,VP,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3102,VNM,Finance,VP,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3103,VNM,Finance,VP,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3104,VNM,Finance,VP,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3105,VNM,Finance,Director,51-200 employees,Any Age Range,790.0,320.0,0.0,0.0,0.0,0.0
3106,VNM,Finance,Director,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3107,VNM,Finance,Director,51-200 employees,25 to 34,320.0,0.0,0.0,0.0,0.0,0.0
3108,VNM,Finance,Director,51-200 employees,35 to 54,390.0,0.0,0.0,0.0,0.0,0.0
3109,VNM,Finance,Director,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3110,VNM,Finance,Manager,51-200 employees,Any Age Range,780.0,0.0,300.0,0.0,0.0,0.0
3111,VNM,Finance,Manager,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3112,VNM,Finance,Manager,51-200 employees,25 to 34,450.0,0.0,0.0,0.0,0.0,0.0
3113,VNM,Finance,Manager,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3114,VNM,Finance,Manager,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3115,VNM,Finance,Senior,51-200 employees,Any Age Range,3000.0,950.0,1200.0,0.0,0.0,0.0
3116,VNM,Finance,Senior,51-200 employees,18 to 24,480.0,0.0,0.0,0.0,0.0,0.0
3117,VNM,Finance,Senior,51-200 employees,25 to 34,2100.0,650.0,850.0,0.0,0.0,0.0
3118,VNM,Finance,Senior,51-200 employees,35 to 54,430.0,0.0,0.0,0.0,0.0,0.0
3119,VNM,Finance,Senior,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3120,VNM,Finance,Entry,51-200 employees,Any Age Range,2700.0,810.0,940.0,0.0,0.0,0.0
3121,VNM,Finance,Entry,51-200 employees,18 to 24,660.0,0.0,0.0,0.0,0.0,0.0
3122,VNM,Finance,Entry,51-200 employees,25 to 34,1800.0,560.0,640.0,0.0,0.0,0.0
3123,VNM,Finance,Entry,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3124,VNM,Finance,Entry,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3125,VNM,Finance,Training,51-200 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3126,VNM,Finance,Training,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3127,VNM,Finance,Training,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3128,VNM,Finance,Training,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3129,VNM,Finance,Training,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3130,VNM,Finance,Unpaid,51-200 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3131,VNM,Finance,Unpaid,51-200 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3132,VNM,Finance,Unpaid,51-200 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3133,VNM,Finance,Unpaid,51-200 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3134,VNM,Finance,Unpaid,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3135,VNM,Finance,Any Job Seniority,11-50 employees,Any Age Range,7400.0,2500.0,2500.0,0.0,0.0,0.0
3136,VNM,Finance,Any Job Seniority,11-50 employees,18 to 24,1600.0,480.0,470.0,0.0,0.0,0.0
3137,VNM,Finance,Any Job Seniority,11-50 employees,25 to 34,4600.0,1500.0,1600.0,0.0,0.0,0.0
3138,VNM,Finance,Any Job Seniority,11-50 employees,35 to 54,1100.0,510.0,370.0,0.0,0.0,0.0
3139,VNM,Finance,Any Job Seniority,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3140,VNM,Finance,Owner,11-50 employees,Any Age Range,350.0,0.0,0.0,0.0,0.0,0.0
3141,VNM,Finance,Owner,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3142,VNM,Finance,Owner,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3143,VNM,Finance,Owner,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3144,VNM,Finance,Owner,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3145,VNM,Finance,Partner,11-50 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3146,VNM,Finance,Partner,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3147,VNM,Finance,Partner,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3148,VNM,Finance,Partner,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3149,VNM,Finance,Partner,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3150,VNM,Finance,CXO,11-50 employees,Any Age Range,430.0,0.0,0.0,0.0,0.0,0.0
3151,VNM,Finance,CXO,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3152,VNM,Finance,CXO,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3153,VNM,Finance,CXO,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3154,VNM,Finance,CXO,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3155,VNM,Finance,VP,11-50 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3156,VNM,Finance,VP,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3157,VNM,Finance,VP,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3158,VNM,Finance,VP,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3159,VNM,Finance,VP,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3160,VNM,Finance,Director,11-50 employees,Any Age Range,590.0,0.0,0.0,0.0,0.0,0.0
3161,VNM,Finance,Director,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3162,VNM,Finance,Director,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3163,VNM,Finance,Director,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3164,VNM,Finance,Director,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3165,VNM,Finance,Manager,11-50 employees,Any Age Range,630.0,0.0,0.0,0.0,0.0,0.0
3166,VNM,Finance,Manager,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3167,VNM,Finance,Manager,11-50 employees,25 to 34,400.0,0.0,0.0,0.0,0.0,0.0
3168,VNM,Finance,Manager,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3169,VNM,Finance,Manager,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3170,VNM,Finance,Senior,11-50 employees,Any Age Range,2100.0,670.0,840.0,0.0,0.0,0.0
3171,VNM,Finance,Senior,11-50 employees,18 to 24,420.0,0.0,0.0,0.0,0.0,0.0
3172,VNM,Finance,Senior,11-50 employees,25 to 34,1400.0,420.0,580.0,0.0,0.0,0.0
3173,VNM,Finance,Senior,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3174,VNM,Finance,Senior,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3175,VNM,Finance,Entry,11-50 employees,Any Age Range,2300.0,690.0,780.0,0.0,0.0,0.0
3176,VNM,Finance,Entry,11-50 employees,18 to 24,640.0,0.0,0.0,0.0,0.0,0.0
3177,VNM,Finance,Entry,11-50 employees,25 to 34,1400.0,450.0,520.0,0.0,0.0,0.0
3178,VNM,Finance,Entry,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3179,VNM,Finance,Entry,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3180,VNM,Finance,Training,11-50 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3181,VNM,Finance,Training,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3182,VNM,Finance,Training,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3183,VNM,Finance,Training,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3184,VNM,Finance,Training,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3185,VNM,Finance,Unpaid,11-50 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3186,VNM,Finance,Unpaid,11-50 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3187,VNM,Finance,Unpaid,11-50 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3188,VNM,Finance,Unpaid,11-50 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3189,VNM,Finance,Unpaid,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3190,VNM,Finance,Any Job Seniority,2-10 employees,Any Age Range,4800.0,1600.0,1500.0,0.0,0.0,0.0
3191,VNM,Finance,Any Job Seniority,2-10 employees,18 to 24,920.0,0.0,0.0,0.0,0.0,0.0
3192,VNM,Finance,Any Job Seniority,2-10 employees,25 to 34,3200.0,1000.0,1000.0,0.0,0.0,0.0
3193,VNM,Finance,Any Job Seniority,2-10 employees,35 to 54,600.0,0.0,0.0,0.0,0.0,0.0
3194,VNM,Finance,Any Job Seniority,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3195,VNM,Finance,Owner,2-10 employees,Any Age Range,310.0,0.0,0.0,0.0,0.0,0.0
3196,VNM,Finance,Owner,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3197,VNM,Finance,Owner,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3198,VNM,Finance,Owner,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3199,VNM,Finance,Owner,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3200,VNM,Finance,Partner,2-10 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3201,VNM,Finance,Partner,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3202,VNM,Finance,Partner,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3203,VNM,Finance,Partner,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3204,VNM,Finance,Partner,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3205,VNM,Finance,CXO,2-10 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3206,VNM,Finance,CXO,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3207,VNM,Finance,CXO,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3208,VNM,Finance,CXO,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3209,VNM,Finance,CXO,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3210,VNM,Finance,VP,2-10 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3211,VNM,Finance,VP,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3212,VNM,Finance,VP,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3213,VNM,Finance,VP,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3214,VNM,Finance,VP,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3215,VNM,Finance,Director,2-10 employees,Any Age Range,320.0,0.0,0.0,0.0,0.0,0.0
3216,VNM,Finance,Director,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3217,VNM,Finance,Director,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3218,VNM,Finance,Director,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3219,VNM,Finance,Director,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3220,VNM,Finance,Manager,2-10 employees,Any Age Range,370.0,0.0,0.0,0.0,0.0,0.0
3221,VNM,Finance,Manager,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3222,VNM,Finance,Manager,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3223,VNM,Finance,Manager,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3224,VNM,Finance,Manager,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3225,VNM,Finance,Senior,2-10 employees,Any Age Range,1000.0,360.0,360.0,0.0,0.0,0.0
3226,VNM,Finance,Senior,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3227,VNM,Finance,Senior,2-10 employees,25 to 34,690.0,0.0,0.0,0.0,0.0,0.0
3228,VNM,Finance,Senior,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3229,VNM,Finance,Senior,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3230,VNM,Finance,Entry,2-10 employees,Any Age Range,1400.0,450.0,450.0,0.0,0.0,0.0
3231,VNM,Finance,Entry,2-10 employees,18 to 24,350.0,0.0,0.0,0.0,0.0,0.0
3232,VNM,Finance,Entry,2-10 employees,25 to 34,950.0,310.0,300.0,0.0,0.0,0.0
3233,VNM,Finance,Entry,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3234,VNM,Finance,Entry,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3235,VNM,Finance,Training,2-10 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3236,VNM,Finance,Training,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3237,VNM,Finance,Training,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3238,VNM,Finance,Training,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3239,VNM,Finance,Training,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3240,VNM,Finance,Unpaid,2-10 employees,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3241,VNM,Finance,Unpaid,2-10 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3242,VNM,Finance,Unpaid,2-10 employees,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3243,VNM,Finance,Unpaid,2-10 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3244,VNM,Finance,Unpaid,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
3245,VNM,Finance,Any Job Seniority,Myself Only,Any Age Range,620.0,0.0,0.0,0.0,0.0,0.0
3246,VNM,Finance,Any Job Seniority,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3247,VNM,Finance,Any Job Seniority,Myself Only,25 to 34,320.0,0.0,0.0,0.0,0.0,0.0
3248,VNM,Finance,Any Job Seniority,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3249,VNM,Finance,Any Job Seniority,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3250,VNM,Finance,Owner,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3251,VNM,Finance,Owner,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3252,VNM,Finance,Owner,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3253,VNM,Finance,Owner,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3254,VNM,Finance,Owner,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3255,VNM,Finance,Partner,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3256,VNM,Finance,Partner,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3257,VNM,Finance,Partner,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3258,VNM,Finance,Partner,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3259,VNM,Finance,Partner,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3260,VNM,Finance,CXO,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3261,VNM,Finance,CXO,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3262,VNM,Finance,CXO,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3263,VNM,Finance,CXO,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3264,VNM,Finance,CXO,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3265,VNM,Finance,VP,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3266,VNM,Finance,VP,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3267,VNM,Finance,VP,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3268,VNM,Finance,VP,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3269,VNM,Finance,VP,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3270,VNM,Finance,Director,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3271,VNM,Finance,Director,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3272,VNM,Finance,Director,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3273,VNM,Finance,Director,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3274,VNM,Finance,Director,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3275,VNM,Finance,Manager,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3276,VNM,Finance,Manager,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3277,VNM,Finance,Manager,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3278,VNM,Finance,Manager,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3279,VNM,Finance,Manager,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3280,VNM,Finance,Senior,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3281,VNM,Finance,Senior,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3282,VNM,Finance,Senior,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3283,VNM,Finance,Senior,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3284,VNM,Finance,Senior,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3285,VNM,Finance,Entry,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3286,VNM,Finance,Entry,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3287,VNM,Finance,Entry,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3288,VNM,Finance,Entry,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3289,VNM,Finance,Entry,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3290,VNM,Finance,Training,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3291,VNM,Finance,Training,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3292,VNM,Finance,Training,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3293,VNM,Finance,Training,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3294,VNM,Finance,Training,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3295,VNM,Finance,Unpaid,Myself Only,Any Age Range,0.0,0.0,0.0,0.0,0.0,0.0
3296,VNM,Finance,Unpaid,Myself Only,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
3297,VNM,Finance,Unpaid,Myself Only,25 to 34,0.0,0.0,0.0,0.0,0.0,0.0
3298,VNM,Finance,Unpaid,Myself Only,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
3299,VNM,Finance,Unpaid,Myself Only,55+,0.0,0.0,0.0,0.0,0.0,0.0
3300,IND,IT,Any Job Seniority,Any Company Size,Any Age Range,11000000.0,6800000.0,2900000.0,1600000.0,1000000.0,360000.0
3301,IND,IT,Any Job Seniority,Any Company Size,18 to 24,2000000.0,1100000.0,550000.0,230000.0,140000.0,60000.0
3302,IND,IT,Any Job Seniority,Any Company Size,25 to 34,7100000.0,4300000.0,1900000.0,740000.0,470000.0,190000.0
3303,IND,IT,Any Job Seniority,Any Company Size,35 to 54,2200000.0,1500000.0,470000.0,570000.0,410000.0,110000.0
3304,IND,IT,Any Job Seniority,Any Company Size,55+,99000.0,74000.0,14000.0,30000.0,24000.0,3900.0
3305,IND,IT,Owner,Any Company Size,Any Age Range,260000.0,180000.0,30000.0,44000.0,34000.0,5600.0
3306,IND,IT,Owner,Any Company Size,18 to 24,27000.0,17000.0,3700.0,3900.0,2900.0,530.0
3307,IND,IT,Owner,Any Company Size,25 to 34,140000.0,100000.0,17000.0,15000.0,11000.0,2000.0
3308,IND,IT,Owner,Any Company Size,35 to 54,76000.0,57000.0,9200.0,22000.0,17000.0,2800.0
3309,IND,IT,Owner,Any Company Size,55+,9800.0,7900.0,930.0,3100.0,2600.0,310.0
3310,IND,IT,Partner,Any Company Size,Any Age Range,23000.0,17000.0,3200.0,6200.0,4800.0,870.0
3311,IND,IT,Partner,Any Company Size,18 to 24,2100.0,1300.0,370.0,380.0,0.0,0.0
3312,IND,IT,Partner,Any Company Size,25 to 34,9500.0,6500.0,1400.0,1400.0,1100.0,0.0
3313,IND,IT,Partner,Any Company Size,35 to 54,9200.0,7000.0,1200.0,3400.0,2700.0,450.0
3314,IND,IT,Partner,Any Company Size,55+,2200.0,1700.0,0.0,950.0,780.0,0.0
3315,IND,IT,CXO,Any Company Size,Any Age Range,110000.0,75000.0,13000.0,27000.0,21000.0,3000.0
3316,IND,IT,CXO,Any Company Size,18 to 24,12000.0,7400.0,1800.0,1800.0,1300.0,0.0
3317,IND,IT,CXO,Any Company Size,25 to 34,54000.0,34000.0,6900.0,7700.0,6000.0,910.0
3318,IND,IT,CXO,Any Company Size,35 to 54,36000.0,27000.0,4000.0,14000.0,11000.0,1500.0
3319,IND,IT,CXO,Any Company Size,55+,7200.0,5800.0,610.0,3200.0,2600.0,0.0
3320,IND,IT,VP,Any Company Size,Any Age Range,230000.0,150000.0,42000.0,31000.0,24000.0,4600.0
3321,IND,IT,VP,Any Company Size,18 to 24,18000.0,11000.0,4500.0,1300.0,800.0,360.0
3322,IND,IT,VP,Any Company Size,25 to 34,140000.0,86000.0,28000.0,5900.0,4200.0,1100.0
3323,IND,IT,VP,Any Company Size,35 to 54,58000.0,43000.0,8400.0,20000.0,15000.0,2700.0
3324,IND,IT,VP,Any Company Size,55+,11000.0,8500.0,1000.0,4100.0,3400.0,430.0
3325,IND,IT,Director,Any Company Size,Any Age Range,240000.0,170000.0,40000.0,73000.0,54000.0,12000.0
3326,IND,IT,Director,Any Company Size,18 to 24,19000.0,11000.0,4100.0,3000.0,1900.0,790.0
3327,IND,IT,Director,Any Company Size,25 to 34,94000.0,62000.0,17000.0,13000.0,9300.0,2800.0
3328,IND,IT,Director,Any Company Size,35 to 54,110000.0,81000.0,17000.0,49000.0,37000.0,7500.0
3329,IND,IT,Director,Any Company Size,55+,17000.0,13000.0,2000.0,7500.0,6000.0,890.0
3330,IND,IT,Manager,Any Company Size,Any Age Range,560000.0,380000.0,100000.0,110000.0,81000.0,22000.0
3331,IND,IT,Manager,Any Company Size,18 to 24,55000.0,35000.0,11000.0,2900.0,1900.0,770.0
3332,IND,IT,Manager,Any Company Size,25 to 34,270000.0,190000.0,52000.0,31000.0,20000.0,7500.0
3333,IND,IT,Manager,Any Company Size,35 to 54,210000.0,150000.0,37000.0,76000.0,56000.0,14000.0
3334,IND,IT,Manager,Any Company Size,55+,13000.0,9800.0,1700.0,4100.0,3200.0,570.0
3335,IND,IT,Senior,Any Company Size,Any Age Range,3400000.0,2100000.0,880000.0,640000.0,430000.0,150000.0
3336,IND,IT,Senior,Any Company Size,18 to 24,350000.0,190000.0,110000.0,30000.0,17000.0,9700.0
3337,IND,IT,Senior,Any Company Size,25 to 34,2100000.0,1300000.0,580000.0,330000.0,210000.0,85000.0
3338,IND,IT,Senior,Any Company Size,35 to 54,880000.0,600000.0,190000.0,270000.0,190000.0,52000.0
3339,IND,IT,Senior,Any Company Size,55+,26000.0,19000.0,4300.0,8000.0,6100.0,1200.0
3340,IND,IT,Entry,Any Company Size,Any Age Range,4200000.0,2500000.0,1100000.0,440000.0,280000.0,110000.0
3341,IND,IT,Entry,Any Company Size,18 to 24,820000.0,470000.0,220000.0,80000.0,50000.0,21000.0
3342,IND,IT,Entry,Any Company Size,25 to 34,2800000.0,1700000.0,750000.0,250000.0,160000.0,66000.0
3343,IND,IT,Entry,Any Company Size,35 to 54,530000.0,340000.0,120000.0,99000.0,68000.0,22000.0
3344,IND,IT,Entry,Any Company Size,55+,11000.0,7600.0,1800.0,1800.0,1400.0,0.0
